"alias","name","Organism Taxon Id","represents","selected","shared name","type"
"B5|PCID1|TANGO7|hfl-B5","EIF3M","9606","ncbigene:10480","false","EIF3M","protein"
"CED|CED1|SPG|WDR10|WDR10p|WDR140","IFT122","9606","ncbigene:55764","false","IFT122","protein"
"LARG|PRO2792","ARHGEF12","9606","ncbigene:23365","false","ARHGEF12","protein"
"HLRC1|hDOHH","DOHH","9606","ncbigene:83475","false","DOHH","protein"
"EPIPL|EPIPL1","EPPK1","9606","ncbigene:83481","false","EPPK1","protein"
"GC79|LGCR","TRPS1","9606","ncbigene:7227","false","TRPS1","protein"
"ARA|FKHL7|FREAC-3|FREAC3|IGDA|IHG1|IRID1|RIEG3","FOXC1","9606","ncbigene:2296","false","FOXC1","protein"
"ALSS","ALMS1","9606","ncbigene:7840","false","ALMS1","protein"
"ORP6","OSBPL6","9606","ncbigene:114880","false","OSBPL6","protein"
"SERRS|SERS","SARS","9606","ncbigene:6301","false","SARS","protein"
"PRMT4","CARM1","9606","ncbigene:10498","false","CARM1","protein"
"C17orf31|EST1A|SMG-6|hSMG5/7a","SMG6","9606","ncbigene:23293","false","SMG6","protein"
"PUMH2|PUML2","PUM2","9606","ncbigene:23369","false","PUM2","protein"
"APC1|MCPR|TSG24","ANAPC1","9606","ncbigene:64682","false","ANAPC1","protein"
"COCA1|FCC1|HNPCC|HNPCC1|LCFS2","MSH2","9606","ncbigene:4436","false","MSH2","protein"
"ADPRTL1|ARTD4|PARP-4|PARPL|PH5P|VAULT3|VPARP|VWA5C|p193","PARP4","9606","ncbigene:143","false","PARP4","protein"
"AKAP-9|AKAP350|AKAP450|CG-NAP|HYPERION|LQT11|MU-RMS-40.16A|PPP1R45|PRKA9|YOTIAO","AKAP9","9606","ncbigene:10142","false","AKAP9","protein"
"P62DOK","DOK1","9606","ncbigene:1796","false","DOK1","protein"
"BCL2L3|EAT|MCL1-ES|MCL1L|MCL1S|Mcl-1|TM|bcl2-L-3|mcl1/EAT","MCL1","9606","ncbigene:4170","false","MCL1","protein"
"FAD1|FADS","FLAD1","9606","ncbigene:80308","false","FLAD1","protein"
"SAHH|adoHcyase","AHCY","9606","ncbigene:191","false","AHCY","protein"
"SMALED2|bA526D8.1","BICD2","9606","ncbigene:23299","false","BICD2","protein"
"FKBP51|FKBP52|FKBP59|HBI|Hsp56|PPIase|p52","FKBP4","9606","ncbigene:2288","false","FKBP4","protein"
"DNAJ26|DNAJC26","GAK","9606","ncbigene:2580","false","GAK","protein"
"NF-AT5|NFATL1|NFATZ|OREBP|TONEBP","NFAT5","9606","ncbigene:10725","false","NFAT5","protein"
"ELP95","EML3","9606","ncbigene:256364","false","EML3","protein"
"EBP50|NHERF|NHERF-1|NHERF1|NPHLOP2","SLC9A3R1","9606","ncbigene:9368","false","SLC9A3R1","protein"
"fSAP121","KIAA1429","9606","ncbigene:25962","false","KIAA1429","protein"
"CKMT1","CKMT1A","9606","ncbigene:548596","false","CKMT1A","protein"
"CKMT|CKMT1|UMTCK","CKMT1B","9606","ncbigene:1159","false","CKMT1B","protein"
"GC-UNC45|GCUNC-45|GCUNC45|IRO039700|SMAP-1|SMAP1|UNC-45A","UNC45A","9606","ncbigene:55898","false","UNC45A","protein"
"EDS6|LH|LH1|LLH|PLOD","PLOD1","9606","ncbigene:5351","false","PLOD1","protein"
"MIP18","FAM96B","9606","ncbigene:51647","false","FAM96B","protein"
"TIP120B|Tp120b","CAND2","9606","ncbigene:23066","false","CAND2","protein"
"A1S9|A1S9T|A1ST|AMCX1|CFAP124|GXP1|POC20|SMAX2|UBA1A|UBE1|UBE1X","UBA1","9606","ncbigene:7317","false","UBA1","protein"
"C6orf74|NS5ATP2|dJ167O5.2","HDDC2","9606","ncbigene:51020","false","HDDC2","protein"
"REC14|SKI8","WDR61","9606","ncbigene:80349","false","WDR61","protein"
"DOA1|PLA2P|PLAP","PLAA","9606","ncbigene:9373","false","PLAA","protein"
"BAP28|UTP10","HEATR1","9606","ncbigene:55127","false","HEATR1","protein"
,"RANBP6","9606","ncbigene:26953","false","RANBP6","protein"
"14-3-3E|HEL2|KCIP-1|MDCR|MDS","YWHAE","9606","ncbigene:7531","false","YWHAE","protein"
"CIA1|WDR39","CIAO1","9606","ncbigene:9391","false","CIAO1","protein"
"GW128|HEL-S-1|HS1|KCIP-1|YWHAA","YWHAB","9606","ncbigene:7529","false","YWHAB","protein"
"ZNT7|ZnT-7|ZnTL2","SLC30A7","9606","ncbigene:148867","false","SLC30A7","protein"
"LH2|TLH","PLOD2","9606","ncbigene:5352","false","PLOD2","protein"
"14-3-3-zeta|HEL-S-3|HEL4|KCIP-1|YWHAD","YWHAZ","9606","ncbigene:7534","false","YWHAZ","protein"
"14-3-3GAMMA|PPP1R170","YWHAG","9606","ncbigene:7532","false","YWHAG","protein"
"DCWHKTA|DP|DPI|DPII","DSP","9606","ncbigene:1832","false","DSP","protein"
"DCAF3|WDR94","AMBRA1","9606","ncbigene:55626","false","AMBRA1","protein"
"DJ11|DJC7|TPR2|TTC2","DNAJC7","9606","ncbigene:7266","false","DNAJC7","protein"
"N-CoR|N-CoR1|PPP1R109|TRAC1|hN-CoR","NCOR1","9606","ncbigene:9611","false","NCOR1","protein"
"DLXIN-1|NRAGE","MAGED1","9606","ncbigene:9500","false","MAGED1","protein"
"C21|DC42|IRA1|TBLR1","TBL1XR1","9606","ncbigene:79718","false","TBL1XR1","protein"
"HA95|HAP95|NAKAP|NAKAP95","AKAP8L","9606","ncbigene:26993","false","AKAP8L","protein"
"BAG-6|BAT3|D6S52E|G3","BAG6","9606","ncbigene:7917","false","BAG6","protein"
"DSMA5|HSJ-1|HSJ1|HSPF3","DNAJB2","9606","ncbigene:3300","false","DNAJB2","protein"
"ERK3|HsT17250|PRKM6|p97MAPK","MAPK6","9606","ncbigene:5597","false","MAPK6","protein"
"DHC1|DHC1a|DNCH1|DNCL|DNECL|DYHC|Dnchc1|HL-3|SMALED1|p22","DYNC1H1","9606","ncbigene:1778","false","DYNC1H1","protein"
"MASK|VBARP","ANKHD1","9606","ncbigene:54882","false","ANKHD1","protein"
"GOPP1|GPP34|MIDAS|Vps74","GOLPH3","9606","ncbigene:64083","false","GOLPH3","protein"
"DNCI2|IC2","DYNC1I2","9606","ncbigene:1781","false","DYNC1I2","protein"
"FAM68A|KAB|KIAA0470","CEP170","9606","ncbigene:9859","false","CEP170","protein"
"HEL-S-98n","COMT","9606","ncbigene:1312","false","COMT","protein"
"CDG2B|CWH41|DER7|GCS1","MOGS","9606","ncbigene:7841","false","MOGS","protein"
"ANKRD13|NY-REN-25","ANKRD13A","9606","ncbigene:88455","false","ANKRD13A","protein"
"CI-23k|CI23KD|TYKY","NDUFS8","9606","ncbigene:4728","false","NDUFS8","protein"
"BCD541|GEMIN1|SMA|SMA1|SMA2|SMA3|SMA4|SMA@|SMN|SMNT|T-BCD541|TDRD16A","SMN1","9606","ncbigene:6606","false","SMN1","protein"
"BCD541|C-BCD541|GEMIN1|SMNC|TDRD16B","SMN2","9606","ncbigene:6607","false","SMN2","protein"
,"DPY19L1","9606","ncbigene:23333","false","DPY19L1","protein"
,"GEMIN6","9606","ncbigene:79833","false","GEMIN6","protein"
"ADAP-S|ADAS|ADHAPS|ADPS|ALDHPSY","AGPS","9606","ncbigene:8540","false","AGPS","protein"
"GAN2|H326|WDR42A","DCAF8","9606","ncbigene:50717","false","DCAF8","protein"
"CSN4","COPS4","9606","ncbigene:51138","false","COPS4","protein"
"CSN6|MOV34-34KD","COPS6","9606","ncbigene:10980","false","COPS6","protein"
"CSN3|SGN3","COPS3","9606","ncbigene:8533","false","COPS3","protein"
"SIP1|SIP1-delta","GEMIN2","9606","ncbigene:8487","false","GEMIN2","protein"
"ALIEN|CSN2|SGN2|TRIP15","COPS2","9606","ncbigene:9318","false","COPS2","protein"
"MIMP|SLC25A50","MTCH2","9606","ncbigene:23788","false","MTCH2","protein"
"COP9|CSN8|SGN8","COPS8","9606","ncbigene:10920","false","COPS8","protein"
"COPS1|CSN1","GPS1","9606","ncbigene:2873","false","GPS1","protein"
,"ACBD5","9606","ncbigene:91452","false","ACBD5","protein"
,"DPY19L3","9606","ncbigene:147991","false","DPY19L3","protein"
"ABC43|PMP70|PXMP1|ZWS2","ABCD3","9606","ncbigene:5825","false","ABCD3","protein"
"DP103|GEMIN3","DDX20","9606","ncbigene:11218","false","DDX20","protein"
"MSTP041","CCDC47","9606","ncbigene:57003","false","CCDC47","protein"
"C17orf35|PM1|PMI","TMEM11","9606","ncbigene:8834","false","TMEM11","protein"
"HC56|HCAP1|HHRF-1|p97","GEMIN4","9606","ncbigene:50628","false","GEMIN4","protein"
"NEDD4-2|NEDD4.2|RSP5|hNEDD4-2","NEDD4L","9606","ncbigene:23327","false","NEDD4L","protein"
"SIP3","GEMIN7","9606","ncbigene:79760","false","GEMIN7","protein"
"TUBL3","TULP3","9606","ncbigene:7289","false","TULP3","protein"
"EST20237|M-ABC2|MTABC2","ABCB10","9606","ncbigene:23456","false","ABCB10","protein"
"CSN5|JAB1|MOV-34|SGN5","COPS5","9606","ncbigene:10987","false","COPS5","protein"
,"TMEM160","9606","ncbigene:54958","false","TMEM160","protein"
"CLONE-23970|GP130|LRP130|LSFC","LRPPRC","9606","ncbigene:10128","false","LRPPRC","protein"
"C14orf156|DC50|PD04872","SLIRP","9606","ncbigene:81892","false","SLIRP","protein"
"C1orf3","SCAMP3","9606","ncbigene:10067","false","SCAMP3","protein"
"ECHA|GBP|HADH|LCEH|LCHAD|MTPA|TP-ALPHA","HADHA","9606","ncbigene:3030","false","HADHA","protein"
"Imp9","IPO9","9606","ncbigene:55705","false","IPO9","protein"
,"ATAD3A","9606","ncbigene:55210","false","ATAD3A","protein"
"EMC19|OCP-II|OCP2|SKP1A|TCEB1L|p19A","SKP1","9606","ncbigene:6500","false","SKP1","protein"
"C14orf9","TMEM55B","9606","ncbigene:90809","false","TMEM55B","protein"
"B5R.1|B5R1|B5R2|NQO3A2|humb5R2","CYB5R1","9606","ncbigene:51706","false","CYB5R1","protein"
"ECHB|MTPB|TP-BETA","HADHB","9606","ncbigene:3032","false","HADHB","protein"
"ASYIP|HAP|NSPL2|NSPLII|RTN3-A1","RTN3","9606","ncbigene:10313","false","RTN3","protein"
"ASY|NI220/250|NOGO|NOGO-A|NOGOC|NSP|NSP-CL|Nbla00271|Nbla10545|Nogo-B|Nogo-C|RTN-X|RTN4-A|RTN4-B1|RTN4-B2|RTN4-C","RTN4","9606","ncbigene:57142","false","RTN4","protein"
"E46L|HUMEEP|SCA10","ATXN10","9606","ncbigene:25814","false","ATXN10","protein"
"ATP5|ATP5A|ATPM|CF6|F6","ATP5J","9606","ncbigene:522","false","ATP5J","protein"
"AAA-TOB3|TOB3","ATAD3B","9606","ncbigene:83858","false","ATAD3B","protein"
"PIG47","ATP5F1","9606","ncbigene:515","false","ATP5F1","protein"
"L3|LASS2|SP260|TMSG1","CERS2","9606","ncbigene:29956","false","CERS2","protein"
"RAB7-GAP","TBC1D15","9606","ncbigene:64786","false","TBC1D15","protein"
"ATPO|OSCP","ATP5O","9606","ncbigene:539","false","ATP5O","protein"
"ATPQ","ATP5H","9606","ncbigene:10476","false","ATP5H","protein"
"CPR2|FASTKD4","TBRG4","9606","ncbigene:9238","false","TBRG4","protein"
"HTF9A","RANBP1","9606","ncbigene:5902","false","RANBP1","protein"
"ARFGEP1|BIG1|P200","ARFGEF1","9606","ncbigene:10565","false","ARFGEF1","protein"
"NEDD-8","NEDD8","9606","ncbigene:4738","false","NEDD8","protein"
"ATPMB|ATPSB|HEL-S-271","ATP5B","9606","ncbigene:506","false","ATP5B","protein"
"CAP-D3|CAPD3|hCAP-D3|hHCP-6|hcp-6","NCAPD3","9606","ncbigene:23310","false","NCAPD3","protein"
"ACS3|FACL3|PRO2194","ACSL3","9606","ncbigene:2181","false","ACSL3","protein"
"PMCA1|PMCA1kb","ATP2B1","9606","ncbigene:490","false","ATP2B1","protein"
"KAR|SDR12C1","HSD17B12","9606","ncbigene:51144","false","HSD17B12","protein"
"BIG2|PVNH2|dJ1164I10.1","ARFGEF2","9606","ncbigene:10564","false","ARFGEF2","protein"
,"TMEM192","9606","ncbigene:201931","false","TMEM192","protein"
"CASPR|CNTNAP|NRXN4|P190","CNTNAP1","9606","ncbigene:8506","false","CNTNAP1","protein"
,"ATP5D","9606","ncbigene:513","false","ATP5D","protein"
"CHP|SLC9A1BP|Sid470p|p22|p24","CHP1","9606","ncbigene:11261","false","CHP1","protein"
"S1PL|SPL","SGPL1","9606","ncbigene:8879","false","SGPL1","protein"
"HIMAP3|IAN-5|IAN4|IAN4L1|IAN5|IMAP3|IROD","GIMAP5","9606","ncbigene:55340","false","GIMAP5","protein"
"P23|TEBP|cPGES","PTGES3","9606","ncbigene:10728","false","PTGES3","protein"
"HEL70","MSN","9606","ncbigene:4478","false","MSN","protein"
"exp5","XPO5","9606","ncbigene:57510","false","XPO5","protein"
"CD102","ICAM2","9606","ncbigene:3384","false","ICAM2","protein"
"ACSVL4|FATP4|IPS","SLC27A4","9606","ncbigene:10999","false","SLC27A4","protein"
"DAGLBETA|KCCR13L","DAGLB","9606","ncbigene:221955","false","DAGLB","protein"
"SEC12","PREB","9606","ncbigene:10113","false","PREB","protein"
,"PPP2R5E","9606","ncbigene:5529","false","PPP2R5E","protein"
"MVA2|PIG8|TSP57","CEP57","9606","ncbigene:9702","false","CEP57","protein"
"exp4","XPO4","9606","ncbigene:64328","false","XPO4","protein"
"AF5Q31|MCEF","AFF4","9606","ncbigene:27125","false","AFF4","protein"
"DCAL|IRBIT|PPP1R78|PRO0233|XPVKONA","AHCYL1","9606","ncbigene:10768","false","AHCYL1","protein"
"BCDIN3","MEPCE","9606","ncbigene:56257","false","MEPCE","protein"
"ADOHCYASE3","AHCYL2","9606","ncbigene:23382","false","AHCYL2","protein"
"ALAZS|PIP7S","LARP7","9606","ncbigene:51574","false","LARP7","protein"
"NAP1L4b|NAP2|NAP2L|hNAP2","NAP1L4","9606","ncbigene:4676","false","NAP1L4","protein"
"PORMIN|TMEM123","NPM3","9606","ncbigene:10360","false","NPM3","protein"
"DMS-8|DSM-8|PZF|ZFP-91|ZNF757","ZFP91","9606","ncbigene:80829","false","ZFP91","protein"
"AF4|MLLT2|PBM1","AFF1","9606","ncbigene:4299","false","AFF1","protein"
"PP2CG|PP2CGAMMA|PPP2CG","PPM1G","9606","ncbigene:5496","false","PPM1G","protein"
"C4orf30","DCAF16","9606","ncbigene:54876","false","DCAF16","protein"
"CCA|DA9|EOMD","FBN2","9606","ncbigene:2201","false","FBN2","protein"
"UHX1","USP11","9606","ncbigene:8237","false","USP11","protein"
,"FAM98A","9606","ncbigene:25940","false","FAM98A","protein"
,"ZNF579","9606","ncbigene:163033","false","ZNF579","protein"
"FBA|FBX3","FBXO3","9606","ncbigene:26273","false","FBXO3","protein"
"E2-230K","UBE2O","9606","ncbigene:63893","false","UBE2O","protein"
"2H9|HNRPH3","HNRNPH3","9606","ncbigene:3189","false","HNRNPH3","protein"
"ENL|LTG19|YEATS1","MLLT1","9606","ncbigene:4298","false","MLLT1","protein"
"300-KD|CWF21|Cwc21|SRL300|SRm300","SRRM2","9606","ncbigene:23524","false","SRRM2","protein"
"GMP25|HSGP25L2G|p25","TMED9","9606","ncbigene:54732","false","TMED9","protein"
"P24(DELTA)|S31I125|S31III125|TMP21|Tmp-21-I|p23","TMED10","9606","ncbigene:10972","false","TMED10","protein"
"MRP-S9|RPMS9|S9mt","MRPS9","9606","ncbigene:64965","false","MRPS9","protein"
"Mt-SSB|SOSS-B1|SSBP|mtSSB","SSBP1","9606","ncbigene:6742","false","SSBP1","protein"
"MRP-S28|MRP-S35|MRPS35","MRPS28","9606","ncbigene:28957","false","MRPS28","protein"
"ERS25|GMP25iso|HNLF|p24alpha3","TMED4","9606","ncbigene:222068","false","TMED4","protein"
"CSA2|RED","IK","9606","ncbigene:3550","false","IK","protein"
"L31MT|L42MT|MRP-L31|MRP-L42|MRP-S32|MRPL31|MRPS32|PTD007|RPML31|S32MT","MRPL42","9606","ncbigene:28977","false","MRPL42","protein"
"C10orf34|C2360|MRP-S37","CHCHD1","9606","ncbigene:118487","false","CHCHD1","protein"
"P59SCR|SCR59|SPATA10","SPATS2","9606","ncbigene:65244","false","SPATS2","protein"
,"MITD1","9606","ncbigene:129531","false","MITD1","protein"
,"KIF21B","9606","ncbigene:23046","false","KIF21B","protein"
"AAG|ADPG|APNG|CRA36.1|MDG|Mid1|PIG11|PIG16|anpg","MPG","9606","ncbigene:4350","false","MPG","protein"
"HPT|MRS2L","MRS2","9606","ncbigene:57380","false","MRS2","protein"
"BWD|SMU-1|fSAP57","SMU1","9606","ncbigene:55234","false","SMU1","protein"
"GPATC4","GPATCH4","9606","ncbigene:54865","false","GPATCH4","protein"
"HNAACTE|PTE-1|PTE-2|PTE1|PTE2|hACTE-III|hTE","ACOT8","9606","ncbigene:10005","false","ACOT8","protein"
"NMDMC","MTHFD2","9606","ncbigene:10797","false","MTHFD2","protein"
"ERGIC-32|ERGIC32|NET24","ERGIC1","9606","ncbigene:57222","false","ERGIC1","protein"
"SEC8|SEC8L1|Sec8p","EXOC4","9606","ncbigene:60412","false","EXOC4","protein"
"CMD1GG|FP|PGL5|SDH1|SDH2|SDHF","SDHA","9606","ncbigene:6389","false","SDHA","protein"
"CGI-64|PIG60|PSAP|SLC25A49","MTCH1","9606","ncbigene:23787","false","MTCH1","protein"
"G2AN|GLUII","GANAB","9606","ncbigene:23193","false","GANAB","protein"
"ABBP-2|ABBP2|DJ9|Dj-9|EDJ|ERdj3|ERj3|ERj3p|PRO1080|UNQ537","DNAJB11","9606","ncbigene:51726","false","DNAJB11","protein"
"C2orf30|CIM|CL24936|CL25084|HEL117|XTP3-B|XTP3TPB","ERLEC1","9606","ncbigene:27248","false","ERLEC1","protein"
"ERGIC-53|ERGIC53|F5F8D|FMFD1|MCFD1|MR60|gp58","LMAN1","9606","ncbigene:3998","false","LMAN1","protein"
,"SDF2L1","9606","ncbigene:23753","false","SDF2L1","protein"
"PRO1063|SEL1-LIKE|SEL1L1","SEL1L","9606","ncbigene:6400","false","SEL1L","protein"
"AGE-R2|G19P1|PCLD|PKCSH|PLD1","PRKCSH","9606","ncbigene:5589","false","PRKCSH","protein"
,"SDF2","9606","ncbigene:6388","false","SDF2","protein"
"CRT|HEL-S-99n|RO|SSA|cC1qR","CALR","9606","ncbigene:811","false","CALR","protein"
"CLIMP-63|ERGIC-63|p63","CKAP4","9606","ncbigene:10970","false","CKAP4","protein"
"UNC84A","SUN1","9606","ncbigene:23353","false","SUN1","protein"
"HUGT1|UGCGL1|UGT1","UGGT1","9606","ncbigene:56886","false","UGGT1","protein"
"ABRI|BRI|BRI2|BRICD2B|E25B|E3-16|FBD|RDGCA|imBRI2","ITM2B","9606","ncbigene:9445","false","ITM2B","protein"
"CNX|IP90|P90","CANX","9606","ncbigene:821","false","CANX","protein"
"POR","VDAC2","9606","ncbigene:7417","false","VDAC2","protein"
"HC2|HEL-S-275|NU|PROS30","PSMA1","9606","ncbigene:5682","false","PSMA1","protein"
"COX4|COX4-1|COXIV","COX4I1","9606","ncbigene:1327","false","COX4I1","protein"
"OST1|RBPH1","RPN1","9606","ncbigene:6184","false","RPN1","protein"
"ATP2B|DAR|DD|SERCA2","ATP2A2","9606","ncbigene:488","false","ATP2A2","protein"
"DSI|ERBA2L|GIT|P4Hbeta|PDI|PDIA1|PHDB|PO4DB|PO4HB|PROHB","P4HB","9606","ncbigene:5034","false","P4HB","protein"
"HPR6.6|MPR","PGRMC1","9606","ncbigene:10857","false","PGRMC1","protein"
,"PON2","9606","ncbigene:5445","false","PON2","protein"
"ERLEC2|OS-9","OS9","9606","ncbigene:10956","false","OS9","protein"
"HSN1F","ATL3","9606","ncbigene:25923","false","ATL3","protein"
"SEC13L|SEH1A|SEH1B|Seh1","SEH1L","9606","ncbigene:81929","false","SEH1L","protein"
"CAF-1|CAF-IP60|CAF1|CAF1A|CAF1P60|MPHOSPH7|MPP7","CHAF1B","9606","ncbigene:8208","false","CHAF1B","protein"
"CDHF3|DSC|DSC1|DSC2|DSC4|HT-CP","DSC3","9606","ncbigene:1825","false","DSC3","protein"
"GCP60|GOCAP1|GOLPH1|PAP7","ACBD3","9606","ncbigene:64746","false","ACBD3","protein"
"ER60|ERp57|ERp60|ERp61|GRP57|GRP58|HEL-S-269|HEL-S-93n|HsT17083|P58|PI-PLC","PDIA3","9606","ncbigene:2923","false","PDIA3","protein"
"CDG1Y|TRAPD","SSR4","9606","ncbigene:6748","false","SSR4","protein"
"BV05S1J2.2|TCRB|TCRBC1","TRBC1","9606","ncbigene:28639","false","TRBC1","protein"
"AAA|ABETA|ABPP|AD1|APPI|CTFgamma|CVAP|PN-II|PN2","APP","9606","ncbigene:351","false","APP","protein"
"CANP|CANP1|CANPL1|muCANP|muCL","CAPN1","9606","ncbigene:823","false","CAPN1","protein"
"C5orf8|GP36B|VIP36","LMAN2","9606","ncbigene:10960","false","LMAN2","protein"
,"FUT8","9606","ncbigene:2530","false","FUT8","protein"
"CDG1V|PNG1|PNGase","NGLY1","9606","ncbigene:55768","false","NGLY1","protein"
"CD18|LAD|LCAMB|LFA-1|MAC-1|MF17|MFI7","ITGB2","9606","ncbigene:3689","false","ITGB2","protein"
"CD11A|LFA-1|LFA1A","ITGAL","9606","ncbigene:3683","false","ITGAL","protein"
"D6S204|HLA-JY3|HLC-C|PSORS1","HLA-C","9606","ncbigene:3107","false","HLA-C","protein"
"HSEC61|SEC61|SEC61A","SEC61A1","9606","ncbigene:29927","false","SEC61A1","protein"
"TCRBV12S3|TCRBV8S1|TRBV123","TRBV12-3","9606","ncbigene:28577","false","TRBV12-3","protein"
"HLAA","HLA-A","9606","ncbigene:3105","false","HLA-A","protein"
,"CLGN","9606","ncbigene:1047","false","CLGN","protein"
"DCE|Nbla03646|SELADIN1|seladin-1","DHCR24","9606","ncbigene:1718","false","DHCR24","protein"
"CLN10|CPSD|HEL-S-130P","CTSD","9606","ncbigene:1509","false","CTSD","protein"
"FH|FHC|LDLCQ2","LDLR","9606","ncbigene:3949","false","LDLR","protein"
"C9orf87|D4Ertd89e|OI14|TRIC-B|TRICB|bA219P18.1","TMEM38B","9606","ncbigene:55151","false","TMEM38B","protein"
"ARH9|ARHC|H9|RHOH9","RHOC","9606","ncbigene:389","false","RHOC","protein"
"HSP105|HSP105A|HSP105B|NY-CO-25","HSPH1","9606","ncbigene:10808","false","HSPH1","protein"
"CLN4A|HsT18960|nclf","CLN6","9606","ncbigene:54982","false","CLN6","protein"
"Erv41|PTX1|cd002","ERGIC2","9606","ncbigene:51290","false","ERGIC2","protein"
"CHIL2|YKL-39|YKL39","CHI3L2","9606","ncbigene:1117","false","CHI3L2","protein"
"CD158K|NKAT-4|NKAT4|NKAT4B|p140","KIR3DL2","9606","ncbigene:3812","false","KIR3DL2","protein"
"H13|IMP1|IMPAS|IMPAS-1|MSTP086|PSENL3|PSL3|SPP|SPPL1|dJ324O17.1","HM13","9606","ncbigene:81502","false","HM13","protein"
"RIP5","C20orf24","9606","ncbigene:55969","false","C20orf24","protein"
"RING5|RMA1","RNF5","9606","ncbigene:6048","false","RNF5","protein"
,"FLOT1","9606","ncbigene:10211","false","FLOT1","protein"
"SERCA3","ATP2A3","9606","ncbigene:489","false","ATP2A3","protein"
"BOCA|MESD","MESDC2","9606","ncbigene:23184","false","MESDC2","protein"
"C20orf47|CGI-54|Erv46|NY-BR-84|PRO0989|SDBCAG84|dJ477O4.2","ERGIC3","9606","ncbigene:51614","false","ERGIC3","protein"
"CD158E1|KIR|KIR3DL1/S1|NKAT-3|NKAT3|NKB1|NKB1B","KIR3DL1","9606","ncbigene:3811","false","KIR3DL1","protein"
"PORIN|VDAC-1","VDAC1","9606","ncbigene:7416","false","VDAC1","protein"
"AS|HLAB|SPDA1","HLA-B","9606","ncbigene:3106","false","HLA-B","protein"
"GRP-170|Grp170|HSP12A|ORP-150|ORP150","HYOU1","9606","ncbigene:10525","false","HYOU1","protein"
"Cab45|SDF-4","SDF4","9606","ncbigene:51150","false","SDF4","protein"
,"CALU","9606","ncbigene:813","false","CALU","protein"
"ECGP|GP96|GRP94|HEL-S-125m|HEL35|TRA1","HSP90B1","9606","ncbigene:7184","false","HSP90B1","protein"
"E6BP|ERC-55|ERC55|TCBP49","RCN2","9606","ncbigene:5955","false","RCN2","protein"
"PNAS-135","LSM12","9606","ncbigene:124801","false","LSM12","protein"
"pFGE","SUMF2","9606","ncbigene:25870","false","SUMF2","protein"
"ENDOPDI|ERP46|HCC-2|PDIA15|STRF8|UNQ364","TXNDC5","9606","ncbigene:81567","false","TXNDC5","protein"
"AsTP3|CBP1|CBP2|HSP47|OI10|PPROM|RA-A47|SERPINH2|gp46","SERPINH1","9606","ncbigene:871","false","SERPINH1","protein"
"GLT25D1","COLGALT1","9606","ncbigene:79709","false","COLGALT1","protein"
"HSP70B","HSPA7","9606","ncbigene:3311","false","HSPA7","protein"
"IAP|MRX95|OST3B|PRO0756|XMEN|bA217H1.1","MAGT1","9606","ncbigene:84061","false","MAGT1","protein"
"C1orf22","EDEM3","9606","ncbigene:80267","false","EDEM3","protein"
,"HSPA6","9606","ncbigene:3310","false","HSPA6","protein"
"ERdj6|HP58|P58|P58IPK|PRKRI","DNAJC3","9606","ncbigene:5611","false","DNAJC3","protein"
"CD49D|IA4","ITGA4","9606","ncbigene:3676","false","ITGA4","protein"
,"RNF126","9606","ncbigene:55658","false","RNF126","protein"
"PDIR","PDIA5","9606","ncbigene:10954","false","PDIA5","protein"
"ARVC5|ARVD5|EDMD7|LUMA","TMEM43","9606","ncbigene:79188","false","TMEM43","protein"
"DQ2|DYT1","TOR1A","9606","ncbigene:1861","false","TOR1A","protein"
"STCH","HSPA13","9606","ncbigene:6782","false","HSPA13","protein"
"BTZ|MLN51","CASC3","9606","ncbigene:22794","false","CASC3","protein"
"DHRD|DRAD|FBLN3|FBNL|FIBL-3|MLVT|MTLV|S1-5","EFEMP1","9606","ncbigene:2202","false","EFEMP1","protein"
"C16orf14|c349E10.1","FAM195A","9606","ncbigene:84331","false","FAM195A","protein"
"CHTD2|MAP3K7IP2|TAB-2","TAB2","9606","ncbigene:23118","false","TAB2","protein"
,"G3BP2","9606","ncbigene:9908","false","G3BP2","protein"
"IFRG15|LULL1|NET9","TOR1AIP2","9606","ncbigene:163590","false","TOR1AIP2","protein"
"PDIA10|TXNDC4","ERP44","9606","ncbigene:23071","false","ERP44","protein"
"MOV34|P40|Rpn8|S12","PSMD7","9606","ncbigene:5713","false","PSMD7","protein"
,"FAM133B","9606","ncbigene:257415","false","FAM133B","protein"
,"P4HA2","9606","ncbigene:8974","false","P4HA2","protein"
"G3BP|HDH-VIII","G3BP1","9606","ncbigene:10146","false","G3BP1","protein"
"Rpn6|S9|p44.5","PSMD11","9606","ncbigene:5717","false","PSMD11","protein"
"H3/A|H3FA","HIST1H3A","9606","ncbigene:8350","false","HIST1H3A","protein"
"RNB6","EVL","9606","ncbigene:51466","false","EVL","protein"
"TIM13|TIM13B|TIMM13A|TIMM13B|ppv1","TIMM13","9606","ncbigene:26517","false","TIMM13","protein"
,"ENDOD1","9606","ncbigene:23052","false","ENDOD1","protein"
"B-IND1|BIND1|HACD3|HSPC121","PTPLAD1","9606","ncbigene:51495","false","PTPLAD1","protein"
"ALS14|HEL-220|HEL-S-70|IBMPFD|IBMPFD1|TERA|p97","VCP","9606","ncbigene:7415","false","VCP","protein"
"SLP-2","STOML2","9606","ncbigene:30968","false","STOML2","protein"
"HD-VDAC3|VDAC-3","VDAC3","9606","ncbigene:7419","false","VDAC3","protein"
